id-berita,url,judul,content per paragraf,label-positif,label-persuasif,label-produk,perspektif-tunggal,label-berita,labels
670,https://www.viva.co.id/otomotif/motor/1540800-segini-harga-interkom-helm-di-imos-2022?page=5,Segini Harga Interkom Helm di IMOS 2025,"""Bagi calon yang membeli aksesoris pendukung helm ini kami menawarkan seharga Rp4 jutaan sudah include semua tinggal pasang aja,"" tambahnya. Untuk pemakaian, pemilik yang menggunakan alat ini bisa digunakan selama delapan jam. Kapasitas baterainya pun mencapai 1.000 mAh, dan sangat praktis digunakan. Sebagai tambahan informasi, bagi yang ingin membeli aksesoris sepeda motor bisa datang langsung ke pameran IMOS 2022, dan mampir ke booth DeRide. Untuk harga tiket, bisa dipesan melalui aplikasi Auto360 dengan harga Rp30 ribu saja.",1,1,1,1,native ads,1
671,https://www.viva.co.id/otomotif/motor/1540786-ini-pilihan-boks-motor-di-imos-2022-mulai-rp500-ribuan?page=2,"Ini Pilihan Boks Motor di IMOS 2022, Mulai Rp500 Ribuan","Saat berkendara sepeda motor pasti membutuhkan namaya aksesori tambahan untuk memudahkan aktivitas sehari-hari. Ada banyak bermacam benda pendukung khusus kendaraan roa dua. Diketahui, salah satu aksesori pendukung adalah boks yang biasanya disematkan di bagian belakang. Benda tersebut memiliki fungsi penting untuk membantu dalam membawa lebih banyak barang ketika bepergian dengan motor.",0,0,1,0,native ads,1
671,https://www.viva.co.id/otomotif/motor/1540786-ini-pilihan-boks-motor-di-imos-2022-mulai-rp500-ribuan?page=3,"Ini Pilihan Boks Motor di IMOS 2022, Mulai Rp500 Ribuan","Melalui pameran Indonesia Motorcycle Show (IMOS) yang tengah berlangsung di Jakarta Convention Center (JCC) Senayan. Ada beragam aksesori boks yang bisa dipilih oleh pengunjung, salah satunya, SHAD Indonesia. Buat kalian yang sedang cari boks motor baru dengan harga terjangkau bisa langsung datang ke mereka. Hal itu dikarenakan, SHAD menawarkan banyak pilihan boks yang bisa dipasang ke belakang sepeda motor.",1,1,1,1,native ads,1
671,https://www.viva.co.id/otomotif/motor/1540786-ini-pilihan-boks-motor-di-imos-2022-mulai-rp500-ribuan?page=4,"Ini Pilihan Boks Motor di IMOS 2022, Mulai Rp500 Ribuan","Di sana, ada boks termurah yang hanya dihargai sebesar Rp559 ribu dengan nama SH29. Aksesori ini biasanya disematkan untuk motor jenis matik yang memiliki kapasitas cukup banyak. Bahkan helm satu unit muat dalam tempat ini. Secara tampilan, model ini gayanya cukup elegan, karena bentuk yang agak membulat. Terkait warna, dibalut mayoritas cat hitam dengan sedikit aksen silver sebagai pemanis. Kombinasi hitam dan silver tersebut juga menambah aura elegannya. ",1,1,1,1,native ads,1
671,https://www.viva.co.id/otomotif/motor/1540786-ini-pilihan-boks-motor-di-imos-2022-mulai-rp500-ribuan?page=5,"Ini Pilihan Boks Motor di IMOS 2022, Mulai Rp500 Ribuan","Selain boks tersebut, terdapat juga box premium dengan bahan aluminium untuk para pengendara yang memiliki hobi touring jauh. Benda itu bernama Terra 55 yang memiliki kapasitas sesuai namanya yakni 55 liter. Diketahui, box ini dijual dengan harga Rp6 juta untuk warna silver dan Rp6.9 juta untuk warna hitam. Menariknya, benda tersebut bisa nampung dua helm full face sekaligus dengan benda-benda lainnya. ",1,1,1,1,native ads,1
671,https://www.viva.co.id/otomotif/motor/1540786-ini-pilihan-boks-motor-di-imos-2022-mulai-rp500-ribuan?page=6,"Ini Pilihan Boks Motor di IMOS 2022, Mulai Rp500 Ribuan","Selain kedua model box tersebut, SHAD juga menawarkan beragam pilihan box lainnya seperti SH42 seharga Rp770 ribu, SH46 dibanderol Rp1,4 juta, SH48 ditawarkan Rp2,1 juta, dan SH35 dengan harga Rp4,9 juta. Sebagai tambahan informasi, untuk cari box sepeda motor bisa datang langsung di IMOS 2022, Untuk tiket pameran bisa dibeli langsung melalui aplikasi auto360 seharga Rp30 ribu.",1,1,1,0,native ads,1
672,https://www.viva.co.id/otomotif/motor/1540753-ini-motor-listrik-termahal-di-imos-2022-harganya-setara-tesla?page=2,"Ini Motor Listrik Termahal di IMOS 2022, Harganya Setara Tesla",Saat ini sudah banyak beragam sepeda motor listrik yang dijual kepada masyarakat Indonesia. Hal itu didukung oleh beberapa produsen yang mulai mengembangkan kendaraan ramah lingkungan untuk pasar otomotif Tanah Air. Apalagi pemerintah juga tengah mendorong untuk penggunaan kendaraan listrik untuk mobilitas masyarakatnya. Langkah ini sesuai Peraturan Presiden No 55 Tahun 2019 tentang Percepatan Program Kendaraan Bermotor Listrik Berbasis Baterai (Battery Electric Vehicle).,0,0,0,0,native ads,1
672,https://www.viva.co.id/otomotif/motor/1540753-ini-motor-listrik-termahal-di-imos-2022-harganya-setara-tesla?page=3,"Ini Motor Listrik Termahal di IMOS 2022, Harganya Setara Tesla","Melalui pameran bernama Indonesia Motorcycle Show (IMOS) 2022 yang tengah berlangsung di Jakarta Convention Center (JCC) Senayan. Ada banyak beragam motor listrik mulai dari matik hingga sport. Menariknya, ada salah satu model yang menarik para pengunjung. Kuda besi listrik itu mengarah pada Energica Ego yang hadir melalui PT Utomo International (Utomocorp). Bagaimana tidak menarik, kendaraan roda dua itu dibanderol seharga Rp1,3 miliar OTR DKI Jakarta, setara dengan mobil Tesla model 3 di Indonesia.",1,1,1,1,native ads,1
672,https://www.viva.co.id/otomotif/motor/1540753-ini-motor-listrik-termahal-di-imos-2022-harganya-setara-tesla?page=4,"Ini Motor Listrik Termahal di IMOS 2022, Harganya Setara Tesla","Secara tampilan, model ini masuk ke dalam kategori motor sport yang sepenuhnya bertenaga listrik berbasis baterai. Diketahui, kendaraan berbasis motor ajang balap dunia MotoE telah diubah beberapa bagiannya agar lebih ramah bagi pengendara yang ingin menggunakan motor ini untuk kegiatan sehari-hari. Bicara soal performa, Energica Ego mengusung mesin baterai berkapasitas 21,5 kWh dengan jarak tempuh mencapai 400 Km. Mesin ini mampu menghasilkan tenaga sebesar 145 daya kuda pada 6.000 rpm dengan torsi maksimal 215 Newton meter.",0,0,1,0,native ads,1
672,https://www.viva.co.id/otomotif/motor/1540753-ini-motor-listrik-termahal-di-imos-2022-harganya-setara-tesla?page=5,"Ini Motor Listrik Termahal di IMOS 2022, Harganya Setara Tesla","Bahkan kendaraan ramah lingkungan ini mampu melaju dengan kecepatan 0-100 km per jam hanya dalam waktu 2,9 detik saja. Namun, kecepatan motor ini dibatasi hanya 241 km per jam untuk alasan keamanan. Sebagai kendaraan listrik, motor ini dilengkapi dengan fitur fast charging yang membuat motor ini dapat terisi penuh dalam waktu satu jam. Selain itu, model ini juga memiliki empat mode berkendara seperti Eco, Standard, Wet dan Sport. ",0,1,1,0,native ads,1
672,https://www.viva.co.id/otomotif/motor/1540753-ini-motor-listrik-termahal-di-imos-2022-harganya-setara-tesla?page=6,"Ini Motor Listrik Termahal di IMOS 2022, Harganya Setara Tesla","Sebagai tambahan informasi, perusahaan juga memajang dua model lain dari Energica, yakni Eva Ribelle dan EsseEsse9. Kendaraan roda dua anyar ini bisa dilihat langsung di IMOS yang akan berakhir besok, 6 November 2022.",0,0,1,0,native ads,1
673,https://www.viva.co.id/otomotif/motor/1540747-segini-harga-helm-termurah-di-imos-2022,Segini Harga Helm Termurah di IMOS 2022,"Tidak hanya sepeda motor baru ataupun listrik yang hadir di pameran Indonesia Motorcycle Show (IMOS) 2022. Beragam aksesori pendukung sepeda motor juga ikut memeriahkan yang berlangsung di JCC, Senayan. Diketahui, salah satu aksesori yang jadi buruan pengunjung tentu saja helm. Benda ini memiliki fungsi sebagai pelindung sekaligus pengaman kepala ketika berkendara. Di pameran tersebut, ada beragam jenis helm yang ditawarkan dari produsen. ",0,0,0,0,native ads,1
673,https://www.viva.co.id/otomotif/motor/1540747-segini-harga-helm-termurah-di-imos-2023,Segini Harga Helm Termurah di IMOS 2023,"Salah satunya PT Surya Motor Shelmindo (SMS) yang menjual helm dari harga murah hingga mahal di IMOS 2022. Melalui helm merek NJS, mereka menawarkan model-model baru dengan kualitas baik di pasar otomotif Indonesia. Bagi yang hendak mencari helm murah, mereka menawarkan harga yang cukup menarik untuk NX2. Benda pelindung kepala ini hanya dibanderol Rp300 ribu saja. Hal itu diungkap langsung oleh salah satu tenaga penjual di sana. ""Kalau cari helm murah, kami menawarkan model NX2 semacam helm retro yang cocok untuk motor klasik, kami menjual helm tersebut seharga Rp300 ribu,"" ujar salah satu tenaga penjual yang enggan disebutkan namanya kepada VIVA, Sabtu 5 November 2022. ",1,1,1,1,native ads,1
673,https://www.viva.co.id/otomotif/motor/1540747-segini-harga-helm-termurah-di-imos-2024,Segini Harga Helm Termurah di IMOS 2024,"Meskipun dibanderol murah, helm ini memiliki spesifikasi yang tidak murahan. Hal itu karenakan benda ini disematkan dua fitur yakni inner visor system (double visor kacamata) dan intercom ready design. Bahkan disematkan busa yang dapat di lepas pasang. ",1,1,0,0,native ads,1
673,https://www.viva.co.id/otomotif/motor/1540747-segini-harga-helm-termurah-di-imos-2025,Segini Harga Helm Termurah di IMOS 2025,"Perlu diketahui, untuk fitur inner visor sistem smoke sangat berguna untuk melindungi mata dari debu, kotoran dan sinar matahari langsung ketika berkendara. Sementara, fitur intercom ini memudahkan para pengendara agar tidak perlu khawatir lagi ketika hendak memasang peralatan interkomnya pada helm. Selain itu, NJS NX2 ini juga memiliki tali pengikat dan busa dalam yang bisa bongkar pasang untuk memudahkan ketika ingin dicuci. ",1,0,1,0,native ads,1
673,https://www.viva.co.id/otomotif/motor/1540747-segini-harga-helm-termurah-di-imos-2026,Segini Harga Helm Termurah di IMOS 2026,"Jadi, apabila calon pembeli memiliki sepeda motor dengan desain retro seperti Vespa sangat cocok menggunakan helm ini. Sebagai tambahan informasi, NJS menawarkan helm ini dengan ukuran L, XL dan XXL. Bahkan pembeli bisa memilih warna dengan pilihan 11 warna, termasuk hitam, putih, dan biru.",1,1,1,0,native ads,1
674,https://www.viva.co.id/otomotif/motor/1540743-jangan-kaget-lihat-inden-motor-ini-di-indonesia?page=2,Jangan Kaget Lihat Inden Motor Ini di Indonesia,"Inden merupakan proses pemesanan untuk pembelian kendaraan, termasuk motor yang biasanya memberikan tanda jadi terlebih dahulu untuk pembelian. Banyak dari konsumen yang rela menunggu barangnya untuk diantarkan di rumah. Umumnya, sepeda motor mengalami inden sekitar satu hingga tiga bulan. Hal itu biasanya disebabkan produsen motor mengalami masalah produksi di pabrik mereka masing-masing. Saat ini, banyak para perusahaan otomotif yang kerap mengalami inden di produk mereka.",0,0,0,0,native ads,1
674,https://www.viva.co.id/otomotif/motor/1540743-jangan-kaget-lihat-inden-motor-ini-di-indonesia?page=3,Jangan Kaget Lihat Inden Motor Ini di Indonesia,"Salah satunya perusahaan, PT Utomo International (Utomocorp) sebagai produsen resmi Italjet. Diketahui, mereka baru saja menghadirkan produk baru bernama Italjet Dragster yang masuk di pasar motor matik Tanah Air. Model yang memiliki tenaga buas ini merupakan buatan Italia.",1,1,1,1,native ads,1
674,https://www.viva.co.id/otomotif/motor/1540743-jangan-kaget-lihat-inden-motor-ini-di-indonesia?page=4,Jangan Kaget Lihat Inden Motor Ini di Indonesia,"Kini, kuda besi itu tengah di pamerkan di Indonesia Motorcycle Show (IMOS), JCC Senayan. Salah satu tenaga penjual memberitahu bahwa untuk calon konsumen yang ingin membeli motor tersebut sedang mengalami inden. ""Saat ini motor Italjet Dragster mengalami inden hampir 2,5 tahun. Hal itu dikarenakan karena kuota untuk Indonesia cuma 60 unit saja,"" ucap Salah satu tenaga penjual yang enggan disebut namanya kepada VIVA, Sabtu 5 November 2022.",-1,0,0,0,native ads,1
674,https://www.viva.co.id/otomotif/motor/1540743-jangan-kaget-lihat-inden-motor-ini-di-indonesia?page=5,Jangan Kaget Lihat Inden Motor Ini di Indonesia,"Hanya dijual puluhan unit saja, motor ini menggambarkannya sebagai Urban Superbike. Perusahaan memberitahu bahwa model ini motor memiliki tiga keunggulan, yaitu distribusi bobot yang baik, pengendalian bagus, dan performa tinggi. Secara tampilan, Italjet Dragster memiliki lampu depan yang telah disematkan LED. Sekilas tampilannya mirip dengan Ducati Panigale V4 di depan dan belakang Panigale model lama. Bahkan dari sepatbor dan fasia depannya makin sporty dengan radiator ganda.",1,0,1,0,native ads,1
674,https://www.viva.co.id/otomotif/motor/1540743-jangan-kaget-lihat-inden-motor-ini-di-indonesia?page=6,Jangan Kaget Lihat Inden Motor Ini di Indonesia,"Selain memiliki desain agresif, kuda besi ini juga tampil dengan kombinasi warna hitam dan emas magnesium di beberapa bagian bodi dan rangkanya. Untuk dimensinya, motor ini memiliki panjang 1.890 mm, lebar 750 mm, tinggi tempat duduk 770 mm, dan jarak sumbu roda 1.350 mm. Bicara soal performa, Italjet Dragster ini mengusung tangki bensin di dek bawah demi titik berat yang rendah, hingga mesin 200cc. Mesin itu mampu menghasilkan tenaga 20 daya kuda dan didukung sistem elektronik Magneti Marelli.",1,1,1,1,native ads,1
674,https://www.viva.co.id/otomotif/motor/1540743-jangan-kaget-lihat-inden-motor-ini-di-indonesia?page=7,Jangan Kaget Lihat Inden Motor Ini di Indonesia,"Sedikit informasi, Utomocorp menawarkan harga satu unit motor ini dibanderol seharga Rp145 juta on the road DKI Jakarta untuk Limited Edition. Harga tersebut sesuai, lantaran model ini disematkan Independent Steering System (I.S.S) dengan single arm forged aluminium.",0,0,1,0,native ads,1
676,https://www.viva.co.id/otomotif/motor/1540720-daftar-harga-motor-konvensional-termahal-di-imos-2022,Daftar Harga Motor Konvensional Termahal di IMOS 2022,"Pameran otomotif Indonesia Motorcycle Show (IMOS) tidak hanya didominasi oleh motor murah saja, tetapi juga diisi beberapa motor mahal. Hal itu dikarenakan pasar dari pameran tersebut juga kerap didatangi oleh kaum sultan. Pada pameran kali ini telah diikuti puluhan Agen Pemegang Merek atau APM, termasuk perusahaan otomotif premium yang menjual berbagai produk unggulannya. Ada beragam jenis motor yang hadir di pameran ini mulai dari matik, sport, trail hingga moge.",0,0,0,0,native ads,1
676,https://www.viva.co.id/otomotif/motor/1540720-daftar-harga-motor-konvensional-termahal-di-imos-2023,Daftar Harga Motor Konvensional Termahal di IMOS 2023,"Dari berbagai jenis motor bermesin konvensional tersebut, ada yang dibanderol lebih dari Rp500 juta dari beberapa produsen motor ternama pada pameran IMOS. Lantas, motor apa saja? Melalui pantauan VIVA di JCC, Senayan, Sabtu 5 November 2022, berikut daftarnya. ",0,0,0,0,native ads,1
676,https://www.viva.co.id/otomotif/motor/1540720-daftar-harga-motor-konvensional-termahal-di-imos-2024,Daftar Harga Motor Konvensional Termahal di IMOS 2024,"1. Royal Enfield Continental GT 650. Motor pertama yang termahal di pameran IMOS 2022 dari merek Royal Enfield dengan model Continental GT 650. Kendaraan roda dua ini di desain retro premium, sangat cocok untuk kaum sultan yang memiliki hobi motor tua. Dalam pameran kali ini, model tersebut dipajang langsung yang terlihat seperti kendaraan mewah. Hal itu dikarenakan tampilannya memiliki karakter cafe racer yang otentik. Jika dilihat sekilas, tampilan model ini mirip dengan saudaranya, Interceptor 650. Bicara soal mesin, Continental GT 650 ini mengusung mesin 2-silinder 650 cc. Mesin ini dapat menghasilkan tenaga mencapai 47 daya kuda dengan torsi mencapai 52 Newton meter. Menariknya, 80 persen dari torsi tertinggi sudah bisa dirasakan sejak 2.500 rpm Untuk harga, Royal Enfield menawarkan satu unit model ini dibanderol seharga Rp247 juta sudah on the road DKI Jakarta. Salah satu tenaga penjual mengatakan bahwa kuda besi ini tersedia stoknya di Tanah Air.",1,0,1,0,native ads,1
676,https://www.viva.co.id/otomotif/motor/1540720-daftar-harga-motor-konvensional-termahal-di-imos-2025,Daftar Harga Motor Konvensional Termahal di IMOS 2025,"2. Husqvarna Norden 901 Motor termahal selanjutnya yang hadir di pameran ini adalah Husqvarna pada model Norden 901. Kendaraan anyar ini sangat cocok untuk pengguna yang hobi adventure. Hal itu dikarenakan model ini mampu menghadapi rintangan kondisi jalan, termasuk Indonesia. Secara tampilan, memang motor ini membawa suasana baru untuk motor berkubikasi besar. Visualnya bisa dibilang anti-mainstream, berbeda dengan tunggangan sekelas yang mengusung model serba tajam. Dari bahasa desainnya mengarah pada visual neo klasik. Bicara soal mesin Norden 901 ini mengusung mesin 889 cc dua silinder, 4-tak, DOHC, parallel twin yang juga jadi platform KTM 890 Adventure. Mesin ini mampu menghasilkan tenaga mencapai 105 daya kuda dengan torsi 100 Newton meter. Untuk harga, perusahaan memberitahu harga di pameran IMOS 2022 model ini dibanderol Rp650 juta sudah OTR DKI Jakarta. Salah satu tenaga penjual mengatakan bahwa model ini mengalami inden mencapai tiga bulan untuk mendapatkan unitnya.",1,0,1,0,native ads,1
676,https://www.viva.co.id/otomotif/motor/1540720-daftar-harga-motor-konvensional-termahal-di-imos-2026,Daftar Harga Motor Konvensional Termahal di IMOS 2026,"3. Kawasaki Ninja H2 Motor terakhir yang termahal di pameran ini, datang dari Kawasaki dengan model Ninja H2. Motor full fairing yang masuk kategori hypersport tersebut memiliki tenaga buas, dan tampilan agresif. Moge kasta tertinggi buatan pabrikan geng hijau tersebut disesuaikan untuk penggunaan sehari-hari atau di jalan raya. Beragam fitur dihadirkan pada kendaraan sultan tersebut, misalnya seperti panel instrumen digital yang bisa dihubungkan langsung ke ponsel, sehingga mempermudah pengguna untuk mendapatkan informasi tunggangannya. Bicara soal mesin, model anyar ini mengusung mesin berkapasitas 998 cc empat silinder dengan dukungan supercharged yang dapat menghasilkan tenaga 243 daya kuda dengan torsi puncak 141 Newton meter disalurkan melalui transmisi enam percepatan. Perihal harga, Kawasaki Ninja H2 ini dibanderol seharga Rp830 juta sudah on the road DKI Jakarta.Jika di Indonesia hanya ditawarkan satu varian, namun di beberapa negara lain moge tersebut memiliki varian untuk penggemar touring, diberi nama H2 SX.",1,0,1,0,native ads,1
677,https://www.viva.co.id/otomotif/motor/1540709-daftar-harga-motor-termurah-di-imos-2022,Daftar Harga Motor Termurah di IMOS 2022,"Saat ini pameran otomotif bernama Indonesia Motorcycle Show (IMOS) tengah berlangsung di JCC, Senayan. Dalam pameran ini menjual berbagai jenis sepeda motor untuk para pengunjung. Diketahui, ada puluhan Agen Pemegang Merek atau APM yang hadir memeriahkan pameran ini. Banyak dari mereka yang menampilkan kendaraan unggulan yang ditawarkan kepada calon konsumen mereka.",0,0,0,0,native ads,1
677,https://www.viva.co.id/otomotif/motor/1540709-daftar-harga-motor-termurah-di-imos-2023,Daftar Harga Motor Termurah di IMOS 2023,"Memiliki banyak pilihan motor di pameran IMOS 2022, ada beberapa model yang bisa menjadi pilihan pengunjung untuk membelinya. Apalagi motor-motor ini menjadi yang termurah di pameran. Lantas, apa saja? Melalui pantauan VIVA di lokasi, Sabtu 5 November 2022.",0,0,0,0,native ads,1
677,https://www.viva.co.id/otomotif/motor/1540709-daftar-harga-motor-termurah-di-imos-2024,Daftar Harga Motor Termurah di IMOS 2024,"1. Honda BeAT Motor pertama yang paling murah dalam pameran IMOS 2022 datang dari merek Honda dengan model BeAT. Diketahui, model tersebut merupakan motor matik yang sangat diminati oleh masyarakat Indonesia. Secara spesifikasi, model ini rangka lebih ringan dari pada versi sebelumnya, hal itu dikarenakan berkat penggunaan teknologi enhanced Smart Architecture Frame. Kapasitas bagasinya juga meningkat, menjadi 12 liter. Untuk performanya, kendaraan roda dua ini mengusung mesin menggunakan mesin 110 cc SOHC baru yang masih mengandalkan PGM-FI dengan teknologi eSP. Mesin itu mampu menghasilkan tenaga mencapai 9 daya kuda dengan torsi 9,3 Newton meter. Bicara soal harga, perusahaan berlogo sayap ini menjual satu unit model barunya tersebut dimulai dari Rp17 jutaan untuk varian sporty. Sementara, varian street dibanderol seharga Rp18 juta. Harga dari motor tersebut sudah OTR DKI Jakarta.",1,0,1,0,native ads,1
677,https://www.viva.co.id/otomotif/motor/1540709-daftar-harga-motor-termurah-di-imos-2025,Daftar Harga Motor Termurah di IMOS 2025,"2. Suzuki Nex II. Motor termurah selanjutnya yang berada di IMOS 2022 jatuh kepada Suzuki dengan model Nex II. Kendaraan roda dua ini telah mendapatkan penyegaran terhadap fitur dan teknologi terbaru yang dikembangkan oleh perusahaan. Secara tampilan, model baru ini terlihat lebih stylish dan modern dalam LED Headlight, USB Charger, Meter Visor, Cover Muffler, dan Rim Decal. Selain itu, ruang bagasi juga berkapasitas cukup besar, muat untuk menyimpan bermacam-macam barang bawaan. Bicara soal performa, Suzuki Nex II ditopang dengan sistem bahan bakar Fuel Injection dengan kapasitas tangki sebanyak 3.6 liter. Mesin ini mampu menghasilkan tenaga 9,2 daya kuda dnegan torsi 8,7 Newton meter. Untuk harga, perusahaan berlogo S ini membanderol satu unit ini dengan harga Rp18 juta OTR DKI Jakarta. Perlu diketahui, bagi calon kosumen yang ingin membeli motor ini bisa meminagnya dengan DP murah yakni Rp900 ribu saja.",1,0,1,0,native ads,1
677,https://www.viva.co.id/otomotif/motor/1540709-daftar-harga-motor-termurah-di-imos-2026,Daftar Harga Motor Termurah di IMOS 2026,"3. Yamaha Mio M3 Untuk motor terakhir yang termurah di pameran ini datang dari Yamaha dengan model Mio M3. Diketahui, model ini mendapatkan penyegaran warna yang lebih segar dan trendy untuk anak muda. Hal itu dilakukan oleh perusahaan demi mengikuti perkembangan tren di pasar otomotif Indonesia. Bicara soal performa, model ini mengusung mesin 125 cc berteknologi Blue Core. Mesin ini mampu menghasilkan tenaga 7 daya kuda dengan torsi 9,6 Newton meter. Tenaganya menggunakan tipe transmisi V-Belt otomatis. Perihal harga, perusahaan asal Jepang ini menawarkan harga satu unit Mio M3 dimulai Rp16 jutaan OTR DKI Jakarta. Motor matik ini hadir dengan empat pilihan warna baru, yakni Metallic Cyan, Metallic White, Metallic Red, Metallic Black.",1,0,1,0,native ads,1
678,https://www.viva.co.id/otomotif/motor/1540644-aisi-optimis-target-penjualan-sepeda-motor-tercapai,AISI Optimis Target Penjualan Sepeda Motor Tercapai,"Sepeda motor masih mendominasi industri otomotif di indonesia. Hal itu dikarenakan para konsumen masih memilih kendaraan roda dua, ketimbang roda empat untuk digunakan aktivitas sehari-hari. Ketua Umum Asosiasi Industri Sepeda Motor Indonesia, Johannes Loman mengatakan bahwa pihaknya optimis target penjualan sepeda motor bisa tercapai. Diketahui, saat ini pemerintah menargetkan penjualan motor mencapai 5,4 juta unit.",0,0,0,0,native ads,1
678,https://www.viva.co.id/otomotif/motor/1540644-aisi-optimis-target-penjualan-sepeda-motor-tercapai,AISI Optimis Target Penjualan Sepeda Motor Tercapai,"""Kami melihat peluang pasar otomotif terutama di segmen sepeda motor di Indonesia, itu sangat besar. Pasar dan segmennya terus meningkat,"" ujar Loman di JCC beberapa waktu lalu, dikutip VIVA Sabtu 5 November 2022. ""Hal ini membuat kami tetap optimis bahwa target penjualan sepeda motor tahun ini bisa mencapai 5,1 hingga 5,4 juta unit,"" tambahnya.",1,0,0,0,native ads,1
678,https://www.viva.co.id/otomotif/motor/1540644-aisi-optimis-target-penjualan-sepeda-motor-tercapai,AISI Optimis Target Penjualan Sepeda Motor Tercapai,"Apalagi saat ini tengah berlangsung pameran otomotif bernama Indonesia Motorcycle Show (IMOS) yang berada di Jakarta Convention Center (JCC) Senayan. Ada banyak Agen Pemegang Merek (APM) yang menghadirkan produk baru, serta unggulan yang dijual untuk para pengunjung. Salah satu yang menjadi daya tarik adalah di segmen motor matik. Ada banyak motor jenis ini hadir di pameran tersebut. Misalnya, PT Astra Honda Motor (AHM) yang menghadirkan produk baru seperti, ADV 160 dan Vario 125. ",0,0,1,0,native ads,1
678,https://www.viva.co.id/otomotif/motor/1540644-aisi-optimis-target-penjualan-sepeda-motor-tercapai,AISI Optimis Target Penjualan Sepeda Motor Tercapai,"Sementara itu, Suzuki menampilkan motor barunya, Avenis yang dibanderol Rp 29,9 juta. Merek lain yang juga bermain di segmen sama adalah Keeway dengan memboyong beberapa tipe motornya. Memang model tersebut tak diluncurkan secara resmi di pameran ini, tapi produk tergolong baru di Tanah Air. Tak kalah seru juga dari segmen sport, ada banyak kendaraan roda dua jenis ini tampil di pameran tersebut. Adapun model baru dari jenis ini seperti, Honda CBR250RR, Kawasaki Ninja ZX-25R, dan Royal Enfield Himalayan. Sebagai tambahan informasi, bagi yang penasaran dengan motor-motor model baru bisa datang langsung ke pameran IMOS. Untuk tiketnya bisa langsung dipesan melalui aplikasi Auto360 dengan harga Rp30 ribu.",0,1,1,0,native ads,1
683,https://www.viva.co.id/edukasi/1540263-ekspansi-ke-indonesia-akademi-bahasa-asal-singapura-ini-pakai-kurikulum-standar-eropa,"Ekspansi ke Indonesia, Akademi Bahasa Asal Singapura Ini Pakai Kurikulum Standar Eropa","Akademi bahasa online asal Singapura, VivaLing, menegaskan bahwa Keterampilan dan kemahiran berbahasa asing menjadi nilai tambah bagi seseorang dalam bersosialisasi dan masuk ke dunia kerja di era digital saat ini. Kemampuan inilah yang coba ditingkatkan dengan menawarkan bimbingan langsung dalam 5 bahasa yaitu Inggris, Spanyol, Cina, Jerman, dan Prancis. VivaLing diketahui didirikan pada tahun 2013 dan berkantor pusat di Singapura. ",0,0,1,1,native ads,1
683,https://www.viva.co.id/edukasi/1540263-ekspansi-ke-indonesia-akademi-bahasa-asal-singapura-ini-pakai-kurikulum-standar-eropa,"Ekspansi ke Indonesia, Akademi Bahasa Asal Singapura Ini Pakai Kurikulum Standar Eropa","Chief Executive Officer VivaLing, Peng Li mengungkapkan, ada dua masalah yang ingin diselesaikan dengan fokus pengajaran VivaLing. Masalah pertama yang adalah tentang pembelajar bahasa. ""Ada ratusan ribu orang di seluruh dunia mempelajari satu atau lebih bahasa di sekolah. Namun, setelah bertahun-tahun belajar, sebagian besar orang yang sama ini tidak dapat merangkai kalimat yang paling sederhana sekali pun,"" kata Peng Li dikutip dari keterangannya, 4 November 2022.",0,1,1,0,native ads,1
683,https://www.viva.co.id/edukasi/1540263-ekspansi-ke-indonesia-akademi-bahasa-asal-singapura-ini-pakai-kurikulum-standar-eropa,"Ekspansi ke Indonesia, Akademi Bahasa Asal Singapura Ini Pakai Kurikulum Standar Eropa","Kedua lanjut dia adalah peningkatan kualitas guru. Guru ditegaskan sangat menginspirasi para muritnya dan perlu merasa terhubung dengan konten mereka dan peserta didik mereka. Ketika bekerja dalam lingkungan 'pengajaran berbasis industri', mereka memiliki motivasi yang rendah, merasa tidak terinspirasi dan terbatas dalam hubungan manusiawi yang dapat mereka buat. ""Guru perlu diberdayakan untuk mewujudkan potensi penuh mereka untuk menginspirasi. Jadi di sini kita. Dengan memanfaatkan teknologi, kami menjembatani guru bahasa yang berkualitas dengan konten yang dipersonalisasi dan otentik untuk memberdayakan aplikasi bahasa jangka panjang untuk anak-anak berusia 3 hingga 18 tahun,"" jelas dia.",0,1,1,0,native ads,1
683,https://www.viva.co.id/edukasi/1540263-ekspansi-ke-indonesia-akademi-bahasa-asal-singapura-ini-pakai-kurikulum-standar-eropa,"Ekspansi ke Indonesia, Akademi Bahasa Asal Singapura Ini Pakai Kurikulum Standar Eropa","Sejauh ini, VivaLing telah memberikan lebih dari 350 ribu sesi khusus pembelajaran bahasa kepada lebih dari 10 ribu siswa dari lebih dari 120 negara, dengan tingkat kepuasan pelanggan mencapai 96 persen. Lewat pembelajaran yang diterapkan VivaLing ingin membantu anak-anak memanfaatkan kesempatan usia terbaik mereka untuk belajar bahasa ke tingkat yang lebih dalam. Lebih lanjut menurut dia, VivaLing fokus membangun ekosistem pembelajaran untuk menyediakan konten pengajaran yang dinamis kepada pengajar, alat pelacakan kemajuan pembelajaran yang jelas dan alat personalisasi bagi mereka untuk menyesuaikan konten dan kecepatan pengajaran berdasarkan tujuan dan kemajuan pembelajaran masing-masing siswa. ",1,1,1,1,native ads,1
